date,open,high,low,close,volume
4/5/1999,0.3875,0.3971,0.3779,0.3804,9864000
4/6/1999,0.3839,0.3852,0.3636,0.3708,6969600
4/7/1999,0.3731,0.4043,0.3708,0.4018,8928000
4/8/1999,0.4043,0.421,0.3995,0.4091,13012800
4/9/1999,0.4114,0.4114,0.3995,0.4018,4862400
4/12/1999,0.3971,0.3971,0.3779,0.3852,3331200
4/13/1999,0.3923,0.3923,0.3636,0.3695,3614400
4/14/1999,0.3684,0.3768,0.3588,0.3588,4828800
4/15/1999,0.3684,0.3684,0.3588,0.3684,3585600
4/16/1999,0.3661,0.3863,0.3661,0.3804,3892800
4/19/1999,0.3852,0.3852,0.3588,0.3636,3129600
4/20/1999,0.3636,0.3779,0.3529,0.3565,6768000
4/21/1999,0.3565,0.3636,0.354,0.3624,3748800
4/22/1999,0.3636,0.3636,0.3433,0.3469,22718400
4/23/1999,0.3456,0.3469,0.3278,0.3301,12604800
4/26/1999,0.3301,0.3349,0.3062,0.3134,12350400
4/27/1999,0.3205,0.3492,0.3157,0.3469,22694400
4/28/1999,0.3492,0.3492,0.3337,0.3444,12009600
4/29/1999,0.3456,0.3469,0.3374,0.3444,4814400
4/30/1999,0.3481,0.3636,0.3456,0.3492,9931200
5/3/1999,0.3529,0.3529,0.3421,0.3517,3384000
5/4/1999,0.3517,0.3517,0.3253,0.3326,9604800
5/5/1999,0.3349,0.3396,0.3157,0.3396,14457600
5/6/1999,0.3374,0.3444,0.323,0.3331,3561600
5/7/1999,0.323,0.3374,0.323,0.3349,2500800
5/10/1999,0.3326,0.3421,0.3326,0.3349,1968000
5/11/1999,0.3492,0.3636,0.3421,0.3529,17174400
5/12/1999,0.3565,0.3647,0.3517,0.3636,16848000
5/13/1999,0.3636,0.3731,0.3624,0.3636,6993600
5/14/1999,0.3636,0.3636,0.3396,0.3444,2846400
5/17/1999,0.3396,0.3613,0.3385,0.3613,3576000
5/18/1999,0.3647,0.3827,0.354,0.3779,15153600
5/19/1999,0.3948,0.4091,0.3551,0.3613,45172800
5/20/1999,0.3636,0.3636,0.3194,0.3326,17817600
5/21/1999,0.3278,0.3278,0.3157,0.3253,30350400
5/24/1999,0.3278,0.3349,0.3194,0.3241,16262400
5/25/1999,0.3253,0.3301,0.323,0.3264,13008000
5/26/1999,0.3253,0.3421,0.3253,0.3253,10473600
5/27/1999,0.3278,0.3278,0.323,0.323,8232000
5/28/1999,0.3278,0.3278,0.323,0.3264,8865600
6/1/1999,0.3253,0.3278,0.3205,0.3278,9854400
6/2/1999,0.3278,0.3278,0.3157,0.3157,13012800
6/3/1999,0.3241,0.3264,0.3205,0.3241,4156800
6/4/1999,0.3264,0.3278,0.3241,0.3264,7891200
6/7/1999,0.3284,0.3349,0.3278,0.3301,12513600
6/8/1999,0.3312,0.3444,0.3301,0.3385,15331200
6/9/1999,0.3396,0.3517,0.3396,0.3444,9518400
6/10/1999,0.3444,0.3469,0.3421,0.3456,3609600
6/11/1999,0.3456,0.3469,0.3264,0.3396,6100800
6/14/1999,0.3391,0.3396,0.323,0.3253,5164800
6/15/1999,0.3253,0.3278,0.3205,0.3253,4929600
6/16/1999,0.3301,0.3444,0.3253,0.3349,6441600
6/17/1999,0.3326,0.3374,0.3253,0.3253,7492800
6/18/1999,0.3278,0.3278,0.3134,0.3134,15873600
6/21/1999,0.323,0.3301,0.3142,0.3301,8347200
6/22/1999,0.3301,0.3301,0.3169,0.3241,19305600
6/23/1999,0.3205,0.3301,0.3169,0.3301,21091200
6/24/1999,0.3326,0.3326,0.3205,0.323,11520000
6/25/1999,0.3205,0.3312,0.3205,0.3278,7353600
6/28/1999,0.3385,0.3385,0.3253,0.3326,10915200
6/29/1999,0.3374,0.3408,0.3326,0.336,9268800
6/30/1999,0.3469,0.3661,0.3396,0.3661,26923200
7/1/1999,0.3661,0.3661,0.3278,0.3469,8899200
7/2/1999,0.3517,0.372,0.3444,0.372,22488000
7/6/1999,0.3756,0.3756,0.3684,0.3731,19809600
7/7/1999,0.3756,0.3756,0.3661,0.3661,6312000
7/8/1999,0.3684,0.3804,0.3565,0.3743,18604800
7/9/1999,0.3731,0.4091,0.3731,0.406,21172800
7/12/1999,0.4305,0.4426,0.4139,0.4246,40104000
7/13/1999,0.4294,0.4317,0.4066,0.4258,13886400
7/14/1999,0.4258,0.4353,0.4066,0.4091,13795200
7/15/1999,0.4126,0.4258,0.4114,0.4114,13704000
7/16/1999,0.4187,0.4235,0.4114,0.4198,10387200
7/19/1999,0.421,0.4221,0.4066,0.4091,4363200
7/20/1999,0.4091,0.4091,0.3875,0.4018,17875200
7/21/1999,0.3971,0.3971,0.3779,0.39,11208000
7/22/1999,0.3875,0.3875,0.3684,0.372,21326400
7/23/1999,0.3708,0.3827,0.3708,0.372,8025600
7/26/1999,0.3816,0.3816,0.3731,0.3731,6052800
7/27/1999,0.3731,0.3756,0.3684,0.3743,9859200
7/28/1999,0.3731,0.3852,0.372,0.3804,24422400
7/29/1999,0.3731,0.3852,0.3708,0.3839,38880000
7/30/1999,0.3839,0.3948,0.3827,0.3852,45230400
8/2/1999,0.3852,0.39,0.3827,0.3886,31334400
8/3/1999,0.3886,0.3886,0.3756,0.3791,25521600
8/4/1999,0.3816,0.3827,0.3779,0.3791,8995200
8/5/1999,0.3791,0.3852,0.3731,0.3852,24057600
8/6/1999,0.3839,0.3863,0.3827,0.3852,18398400
8/9/1999,0.3791,0.39,0.3779,0.3852,3105600
8/10/1999,0.3875,0.4091,0.3852,0.3923,21206400
8/11/1999,0.3995,0.4235,0.3948,0.4187,19771200
8/12/1999,0.421,0.4497,0.4187,0.439,23961600
8/13/1999,0.4353,0.4437,0.4305,0.4342,8467200
8/16/1999,0.4378,0.4378,0.403,0.4173,22344000
8/17/1999,0.4187,0.4258,0.4078,0.4187,19353600
8/18/1999,0.4139,0.433,0.4055,0.4282,27988800
8/19/1999,0.4581,0.5431,0.4426,0.5239,196699200
8/20/1999,0.5203,0.5239,0.4952,0.5144,35308800
8/23/1999,0.5071,0.5071,0.4665,0.4832,50798400
8/24/1999,0.4761,0.4856,0.4522,0.4795,39806400
8/25/1999,0.482,0.4868,0.4592,0.4784,35035200
8/26/1999,0.4784,0.4856,0.464,0.4713,27537600
8/27/1999,0.4809,0.5166,0.4784,0.4975,55238400
8/30/1999,0.5059,0.5155,0.4747,0.4958,15864000
8/31/1999,0.4975,0.5406,0.4879,0.5383,78686400
9/1/1999,0.5383,0.5383,0.5048,0.513,56534400
9/2/1999,0.4964,0.5096,0.4856,0.5071,34108800
9/3/1999,0.5166,0.5239,0.5071,0.5107,25886400
9/7/1999,0.5191,0.5191,0.5059,0.5082,12441600
9/8/1999,0.5096,0.513,0.5071,0.5071,17006400
9/9/1999,0.5119,0.5155,0.4904,0.5,20947200
9/10/1999,0.5082,0.5144,0.5048,0.5071,16742400
9/13/1999,0.5096,0.5096,0.4856,0.4904,17443200
9/14/1999,0.4904,0.4904,0.4736,0.4761,25036800
9/15/1999,0.47,0.4856,0.4665,0.4795,21273600
9/16/1999,0.4736,0.4784,0.4617,0.4677,15811200
9/17/1999,0.4646,0.4688,0.4497,0.4665,17164800
9/20/1999,0.4581,0.464,0.4497,0.4497,22910400
9/21/1999,0.4401,0.4426,0.4007,0.4066,73732800
9/22/1999,0.4066,0.4187,0.3827,0.4162,37598400
9/23/1999,0.4173,0.4187,0.3779,0.3816,37958400
9/24/1999,0.3827,0.3923,0.3205,0.3469,68491200
9/27/1999,0.3695,0.3756,0.3469,0.3684,43200000
9/28/1999,0.3689,0.4066,0.3684,0.4018,41318400
9/29/1999,0.4103,0.4258,0.3636,0.3695,59404800
9/30/1999,0.3827,0.3948,0.3636,0.3684,34252800
10/1/1999,0.3624,0.3756,0.3469,0.3661,34776000
10/4/1999,0.3779,0.3791,0.3684,0.3731,17760000
10/5/1999,0.3731,0.4114,0.3731,0.4091,47808000
10/6/1999,0.4103,0.4784,0.4066,0.4581,150873600
10/7/1999,0.4772,0.4772,0.4258,0.4282,48729600
10/8/1999,0.4282,0.4629,0.4114,0.4497,39892800
10/11/1999,0.4533,0.4545,0.4258,0.4378,54446400
10/12/1999,0.4401,0.4449,0.4305,0.4317,32299200
10/13/1999,0.4269,0.4269,0.4114,0.4198,28036800
10/14/1999,0.421,0.421,0.4066,0.4114,19233600
10/15/1999,0.3911,0.4114,0.39,0.4091,21072000
10/18/1999,0.4103,0.4103,0.3852,0.3875,21518400
10/19/1999,0.3995,0.3995,0.3647,0.372,30892800
10/20/1999,0.3779,0.39,0.372,0.3852,34872000
10/21/1999,0.3839,0.403,0.3731,0.403,38212800
10/22/1999,0.4018,0.4246,0.4018,0.4126,28675200
10/25/1999,0.4103,0.4162,0.3923,0.3923,21384000
10/26/1999,0.4091,0.4449,0.4066,0.4305,48124800
10/27/1999,0.433,0.4353,0.4043,0.4114,21412800
10/28/1999,0.4139,0.421,0.39,0.3923,22276800
10/29/1999,0.3971,0.4305,0.3948,0.4235,33052800
11/1/1999,0.4162,0.4665,0.4162,0.4497,78254400
11/2/1999,0.4581,0.4809,0.4545,0.4784,83750400
11/3/1999,0.4975,0.5383,0.4939,0.5251,201168000
11/4/1999,0.531,0.5729,0.531,0.5586,126033600
11/5/1999,0.5741,0.5788,0.5144,0.5406,61636800
11/8/1999,0.5239,0.5718,0.5071,0.5561,47001600
11/9/1999,0.5549,0.5574,0.5262,0.5478,27235200
11/10/1999,0.5496,0.5501,0.5321,0.5431,14404800
11/11/1999,0.5431,0.61,0.531,0.5813,56270400
11/12/1999,0.6064,0.6123,0.5718,0.6123,50150400
11/15/1999,0.6165,0.6351,0.5909,0.6005,36220800
11/16/1999,0.6148,0.6697,0.6123,0.6579,72379200
11/17/1999,0.6697,0.7176,0.6602,0.6829,78638400
11/18/1999,0.6973,0.7032,0.6793,0.6852,23596800
11/19/1999,0.7679,0.8492,0.7654,0.8205,216518400
11/22/1999,0.8414,0.8419,0.7702,0.8192,54019200
11/23/1999,0.7319,0.769,0.7271,0.7606,55324800
11/24/1999,0.757,0.7654,0.6804,0.7367,40684800
11/26/1999,0.7296,0.7367,0.708,0.7319,7176000
11/29/1999,0.7296,0.7392,0.6889,0.7057,29860800
11/30/1999,0.708,0.7201,0.6626,0.6626,31468800
12/1/1999,0.6626,0.7057,0.6626,0.6961,22353600
12/2/1999,0.6984,0.757,0.6984,0.7474,30988800
12/3/1999,0.7547,0.7679,0.7201,0.7296,34276800
12/6/1999,0.7319,0.7535,0.7319,0.7499,17860800
12/7/1999,0.7558,0.757,0.6961,0.7248,18638400
12/8/1999,0.7224,0.7643,0.7201,0.757,20169600
12/9/1999,0.7558,0.775,0.708,0.7344,21494400
12/10/1999,0.7474,0.7511,0.7128,0.726,9830400
12/13/1999,0.7176,0.7426,0.708,0.7235,18384000
12/14/1999,0.7248,0.7426,0.7044,0.7116,27388800
12/15/1999,0.7069,0.7105,0.6722,0.6889,20596800
12/16/1999,0.6925,0.7032,0.6818,0.6841,13257600
12/17/1999,0.7032,0.7308,0.6996,0.7201,26208000
12/20/1999,0.7212,0.787,0.6961,0.7798,40243200
12/21/1999,0.7798,0.8144,0.7511,0.8132,38836800
12/22/1999,0.8157,0.8419,0.7845,0.8324,25118400
12/23/1999,0.8335,0.8898,0.8301,0.8875,28022400
12/27/1999,0.9066,0.9078,0.8444,0.854,20241600
12/28/1999,0.854,0.885,0.8492,0.8515,17918400
12/29/1999,0.8498,0.8898,0.8492,0.8802,13214400
12/30/1999,0.8802,0.8934,0.8659,0.8875,13977600
12/31/1999,0.8856,0.8994,0.8827,0.8982,12734400
1/3/2000,0.9041,0.9114,0.8659,0.8957,30091200
1/4/2000,0.8802,0.8827,0.8276,0.8718,30048000
1/5/2000,0.8467,0.8611,0.8372,0.8456,18835200
1/6/2000,0.8431,0.8431,0.7558,0.7882,12048000
1/7/2000,0.7845,0.8096,0.7727,0.8014,7118400
1/10/2000,0.8037,0.8611,0.7893,0.8276,23985600
1/11/2000,0.8228,0.8324,0.7941,0.7941,14812800
1/12/2000,0.7941,0.7953,0.7631,0.7738,12355200
1/13/2000,0.7727,0.8132,0.7631,0.8062,13219200
1/14/2000,0.818,0.8743,0.8157,0.8408,60456000
1/18/2000,0.8515,0.8802,0.8132,0.8766,26164800
1/19/2000,0.8802,0.8802,0.8611,0.8684,16468800
1/20/2000,0.8754,0.9233,0.8588,0.8659,17956800
1/21/2000,0.8636,0.867,0.8349,0.8563,54427200
1/24/2000,0.8839,0.8839,0.8132,0.818,25694400
1/25/2000,0.8217,0.8301,0.7845,0.8109,23712000
1/26/2000,0.8109,0.8324,0.7631,0.7775,23246400
1/27/2000,0.7834,0.7834,0.708,0.7367,45820800
1/28/2000,0.7271,0.7319,0.6866,0.7153,19444800
1/31/2000,0.7187,0.7344,0.6697,0.7091,18240000
2/1/2000,0.7105,0.7319,0.6841,0.726,9297600
2/2/2000,0.7296,0.7606,0.726,0.7463,14904000
2/3/2000,0.7702,0.7857,0.7535,0.7583,10824000
2/4/2000,0.7822,0.7822,0.7606,0.7761,12369600
2/7/2000,0.7798,0.7798,0.7271,0.7283,21748800
2/8/2000,0.7463,0.7893,0.7271,0.7631,46881600
2/9/2000,0.7918,0.8048,0.7809,0.7822,58905600
2/10/2000,0.8301,0.9568,0.8301,0.9424,97008000
2/11/2000,0.9891,0.9902,0.8875,0.9568,42379200
2/14/2000,0.9591,1.1098,0.9497,1.1098,65011200
2/15/2000,1.1123,1.1135,1.0214,1.0668,45048000
2/16/2000,1.0788,1.1529,1.0668,1.1158,101956800
2/17/2000,1.1098,1.1625,1.1003,1.1554,53577600
2/18/2000,1.1385,1.306,1.1301,1.2893,96086400
2/22/2000,1.2486,1.2654,1.2055,1.2533,54249600
2/23/2000,1.239,1.2736,1.2235,1.2606,51139200
2/24/2000,1.2677,1.2761,1.1959,1.2486,24432000
2/25/2000,1.2497,1.2497,1.1194,1.1709,27873600
2/28/2000,1.1649,1.1768,1.1433,1.1625,51787200
2/29/2000,1.1554,1.239,1.1554,1.2246,30604800
3/1/2000,1.2246,1.2246,1.1697,1.1889,38356800
3/2/2000,1.1984,1.1984,1.1051,1.1087,19104000
3/3/2000,1.1098,1.1385,1.1003,1.1267,27369600
3/6/2000,1.1338,1.2199,1.1098,1.1194,43209600
3/7/2000,1.4303,1.6695,1.3729,1.5941,195220800
3/8/2000,1.5934,1.6217,1.4782,1.6073,66873600
3/9/2000,1.6265,2.0666,1.6217,1.9193,95294400
3/10/2000,2.0188,2.7746,2.0073,2.2579,216120000
3/13/2000,2.0475,2.8703,2.0475,2.8569,241516800
3/14/2000,2.8397,2.8397,2.0666,2.1068,156777600
3/15/2000,2.2579,2.3173,1.9518,2.0207,99561600
3/16/2000,2.0857,2.1584,1.7725,1.802,75038400
3/17/2000,1.7604,2.0475,1.76,1.9112,55761600
3/20/2000,1.9786,2.0494,1.849,1.9099,36528000
3/21/2000,1.9135,1.9307,1.6648,1.8155,53664000
3/22/2000,1.8299,1.8848,1.7987,1.8286,23059200
3/23/2000,1.8119,1.9613,1.8083,1.8609,30940800
3/24/2000,1.8488,1.9326,1.7222,1.7832,23160000
3/27/2000,1.7796,1.837,1.6504,1.6659,38894400
3/28/2000,1.6085,1.6265,1.5117,1.5415,39331200
3/29/2000,1.5476,1.5834,1.3777,1.4399,46944000
3/30/2000,1.3969,1.5643,1.349,1.4315,36192000
3/31/2000,1.5293,1.6816,1.5021,1.6165,96297600
4/3/2000,1.602,1.6073,1.4483,1.4902,32995200
4/4/2000,1.5595,1.5955,1.0907,1.4351,51379200
4/5/2000,1.4495,1.8657,1.3754,1.7545,63960000
4/6/2000,1.8358,1.9288,1.7486,1.8358,40459200
4/7/2000,1.898,2.0092,1.8465,1.9633,31857600
4/10/2000,1.9958,2.1125,1.752,1.7891,39528000
4/11/2000,1.6648,1.8178,1.5308,1.6827,45758400
4/12/2000,1.685,1.7222,1.5021,1.508,31344000
4/13/2000,1.5201,1.5739,1.4185,1.4436,31329600
4/14/2000,1.3515,1.4554,1.2533,1.3165,42192000
4/17/2000,1.2055,1.4351,1.2055,1.3837,29409600
4/18/2000,1.523,1.7174,1.4782,1.629,47750400
4/19/2000,1.6803,1.703,1.5308,1.5511,27835200
4/20/2000,1.593,1.6228,1.5212,1.5429,15393600
4/24/2000,1.4543,1.5189,1.3898,1.4663,20596800
4/25/2000,1.532,1.6743,1.5285,1.6265,24969600
4/26/2000,1.7401,1.7796,1.6073,1.6098,25411200
4/27/2000,1.5021,1.7581,1.4937,1.7413,28099200
4/28/2000,1.7688,1.837,1.7055,1.7055,17904000
5/1/2000,1.77,1.8083,1.7185,1.7604,11942400
5/2/2000,1.7604,1.8634,1.6433,1.6923,23400000
5/3/2000,1.6816,1.7365,1.5308,1.6648,32918400
5/4/2000,1.6611,1.7556,1.6468,1.685,24120000
5/5/2000,1.678,1.8035,1.6552,1.7629,17059200
5/8/2000,1.7174,1.7796,1.6959,1.6982,18513600
5/9/2000,1.7269,1.7413,1.6265,1.6743,17683200
5/10/2000,1.6577,1.6588,1.495,1.5094,27408000
5/11/2000,1.5308,1.6014,1.5105,1.5739,24590400
5/12/2000,1.6169,1.703,1.526,1.526,18782400
5/15/2000,1.5189,1.6577,1.4447,1.6313,28209600
5/16/2000,1.703,1.8502,1.6839,1.7987,36643200
5/17/2000,1.8944,2.1929,1.8932,2.1144,129062400
5/18/2000,2.1259,2.1604,1.9575,1.9709,50990400
5/19/2000,1.9135,2.0188,1.8992,1.9537,52118400
5/22/2000,1.9326,2.0819,1.7616,2.0819,51715200
5/23/2000,2.0283,2.256,1.9958,2.0647,77856000
5/24/2000,2.0628,2.0953,1.7652,2.0379,73963200
5/25/2000,2.0685,2.191,1.9843,2.0092,56918400
5/26/2000,2.0188,2.0742,1.8944,2.0188,18345600
5/30/2000,2.0742,2.1546,2.0647,2.1029,30364800
5/31/2000,2.0953,2.2197,2.0953,2.1584,46953600
6/1/2000,2.2484,2.2694,2.1891,2.2445,41899200
6/2/2000,2.2924,2.545,2.2924,2.5182,59217600
6/5/2000,2.5144,2.6981,2.4129,2.5718,49190400
6/6/2000,2.5813,2.677,2.4302,2.4436,37588800
6/7/2000,2.4263,2.4455,2.2981,2.3345,33235200
6/8/2000,2.3938,2.3976,2.2579,2.3517,46070400
6/9/2000,2.3976,2.5258,2.3613,2.4187,46728000
6/12/2000,2.4302,2.4512,2.302,2.3555,38001600
6/13/2000,2.2886,2.4302,2.2771,2.4282,44784000
6/14/2000,2.4742,2.4876,2.3938,2.4263,27508800
6/15/2000,2.4187,2.4895,2.2886,2.4895,33859200
6/16/2000,2.4818,2.8703,2.4799,2.8664,98784000
6/19/2000,2.8588,3.2778,2.7861,3.0444,105216000
6/20/2000,3.098,3.1343,2.9659,3.0042,61027200
6/21/2000,2.9583,3.3678,2.9583,3.3085,61488000
6/22/2000,3.2951,3.364,3.098,3.1286,61435200
6/23/2000,3.0444,3.0827,2.832,2.8339,60739200
6/26/2000,2.8894,3.1937,2.8435,3.1745,61828800
6/27/2000,3.1477,3.2005,2.6429,2.7268,30230400
6/28/2000,2.7842,2.8894,2.545,2.6215,58660800
6/29/2000,2.576,2.576,2.2005,2.2438,118488000
6/30/2000,2.349,2.4734,2.2342,2.4325,120919200
7/3/2000,2.4493,2.5258,2.3153,2.3395,23268000
7/5/2000,2.3299,2.3345,2.0188,2.088,77793600
7/6/2000,2.0907,2.2916,2.0402,2.2151,60393600
7/7/2000,2.2962,2.3345,2.1814,2.2269,34656000
7/10/2000,2.1887,2.3969,2.1672,2.3418,35126400
7/11/2000,2.3108,2.6502,2.2843,2.5308,75530400
7/12/2000,2.6361,2.734,2.5522,2.6024,38815200
7/13/2000,2.6575,2.8607,2.6525,2.8465,45873600
7/14/2000,2.9039,2.9587,2.7555,2.8247,28020000
7/17/2000,2.868,2.8703,2.7842,2.7937,10555200
7/18/2000,2.6406,2.8703,2.6406,2.7386,18367200
7/19/2000,2.6406,2.6598,2.509,2.5641,18950400
7/20/2000,2.5618,2.6981,2.5545,2.6334,14299200
7/21/2000,2.6406,2.7172,2.6024,2.6671,25192800
7/24/2000,2.6693,2.6885,2.3345,2.3823,28111200
7/25/2000,2.478,2.4971,2.3441,2.349,33530400
7/26/2000,2.349,2.349,2.1098,2.1741,38006400
7/27/2000,2.1049,2.1336,1.9901,2.0188,33156000
7/28/2000,2.0283,2.2174,1.9135,2.0666,51266400
7/31/2000,2.1814,2.3012,2.0666,2.2962,37123200
8/1/2000,2.2962,2.3153,2.2342,2.2507,35061600
8/2/2000,2.2197,2.3333,2.1837,2.2962,34543200
8/3/2000,2.0666,2.4493,2.0666,2.3969,36866400
8/4/2000,2.4543,2.4876,2.4015,2.4397,19478400
8/7/2000,2.4566,2.6525,2.447,2.6311,24693600
8/8/2000,2.5737,2.7172,2.5641,2.5737,12811200
8/9/2000,2.6074,2.6238,2.4612,2.4971,13624800
8/10/2000,2.4397,2.5832,2.3919,2.5258,15643200
8/11/2000,2.5308,2.5499,2.349,2.4661,13192800
8/14/2000,2.4971,2.5212,2.411,2.4899,10857600
8/15/2000,2.5021,2.7746,2.4948,2.7248,44332800
8/16/2000,2.8726,2.8726,2.7604,2.7937,26623200
8/17/2000,2.7555,2.8607,2.7459,2.8465,12981600
8/18/2000,2.8343,2.9805,2.8297,2.9468,20472000
8/21/2000,3.0543,3.1072,2.9468,2.9923,46447200
8/22/2000,2.837,2.899,2.6839,2.7099,65887200
8/23/2000,2.6671,2.8726,2.6119,2.868,35280000
8/24/2000,2.8511,2.9732,2.7987,2.9445,33261600
8/25/2000,2.9135,2.9755,2.8561,2.8703,15304800
8/28/2000,2.8848,3.0233,2.8511,2.9851,18926400
8/29/2000,2.9969,3.0042,2.9468,2.9778,14937600
8/30/2000,2.9445,3.0448,2.9135,3.0042,17808000
8/31/2000,3.0498,3.1573,2.9901,3.0379,38889600
9/1/2000,3.0999,3.1286,3.0092,3.0425,20414400
9/5/2000,3.1144,3.1167,3.0256,3.0475,24614400
9/6/2000,3.0593,3.0593,2.8129,2.837,23013600
9/7/2000,2.8798,2.9946,2.7604,2.9901,23976000
9/8/2000,2.9564,3.0233,2.8033,2.8129,22264800
9/11/2000,2.7769,2.7937,2.5928,2.6981,28588800
9/12/2000,2.7003,2.8416,2.6406,2.6812,12597600
9/13/2000,2.6743,2.7245,2.6169,2.6801,23997600
9/14/2000,2.6935,2.8129,2.6215,2.6552,21633600
9/15/2000,2.6406,2.7509,2.6215,2.713,24259200
9/18/2000,2.7195,2.7363,2.5258,2.5545,16348800
9/19/2000,2.4374,2.6406,2.411,2.6334,30110400
9/20/2000,2.5618,2.6119,2.5067,2.5473,22756800
9/21/2000,2.5664,2.7149,2.5641,2.6567,34682400
9/22/2000,2.3942,2.7363,2.3919,2.703,38726400
9/25/2000,2.7865,2.9372,2.765,2.8967,46756800
9/26/2000,2.9277,2.9996,2.7937,2.9659,33734400
9/27/2000,2.9422,3.2675,2.9422,3.1286,67612800
9/28/2000,3.0999,3.2434,3.0233,3.2243,33381600
9/29/2000,3.1336,3.2434,3.0808,3.1336,37387200
10/2/2000,3.1764,3.3008,2.9805,3.0593,34058400
10/3/2000,3.0762,3.0999,2.8703,2.8944,30026400
10/4/2000,2.8178,2.9085,2.7796,2.8607,41956800
10/5/2000,2.8821,2.8821,2.734,2.7937,52504800
10/6/2000,2.801,2.8201,2.5809,2.6192,102717600
10/9/2000,2.5522,2.7172,2.3728,2.6766,66525600
10/10/2000,2.5641,2.6935,2.4493,2.4734,41594400
10/11/2000,2.3226,2.6311,2.2292,2.4948,53577600
10/12/2000,2.5499,2.6981,2.3728,2.3969,40161600
10/13/2000,2.4133,2.5641,2.3877,2.4925,57897600
10/16/2000,2.4925,2.4925,2.3777,2.4351,33921600
10/17/2000,2.4256,2.4351,2.2315,2.2579,46324800
10/18/2000,2.1121,2.3513,2.0115,2.222,41695200
10/19/2000,2.3655,2.4684,2.3299,2.4374,29488800
10/20/2000,2.38,2.7268,2.3632,2.6648,38736000
10/23/2000,2.6862,2.703,2.5212,2.6047,18211200
10/24/2000,2.5928,2.6361,2.5117,2.5212,19396800
10/25/2000,2.4516,2.4876,2.2843,2.3012,38551200
10/26/2000,2.3153,2.4876,2.1527,2.3992,26577600
10/27/2000,2.4015,2.4608,2.2579,2.3441,21096000
10/30/2000,2.3058,2.3578,2.1768,2.1791,19212000
10/31/2000,2.2652,2.416,2.1959,2.3781,29925600
11/1/2000,2.3203,2.411,2.2388,2.3777,30453600
11/2/2000,2.4612,2.6215,2.4206,2.5595,19288800
11/3/2000,2.5258,2.7746,2.5067,2.7268,26863200
11/6/2000,2.7914,3.0616,2.7746,2.9372,63504000
11/7/2000,2.8894,2.8894,2.6406,2.7386,25824000
