date,open,high,low,close,volume
3/1/2016,35.181,35.9405,34.9885,35.9405,43028380
3/2/2016,35.95,36,35.6,35.9425,32580060
3/3/2016,35.934,35.9725,35.301,35.621,39159480
3/4/2016,35.7495,35.8245,35.301,35.5445,39441540
3/7/2016,35.345,35.4046,34.345,34.758,59760520
3/8/2016,34.4295,35.1895,34.267,34.6985,41169420
3/9/2016,34.9235,35.284,34.7,35.262,28430300
3/10/2016,35.406,35.822,35.168,35.641,56670500
3/11/2016,36,36.346,35.8563,36.341,39416300
3/14/2016,36.3405,36.775,36.2575,36.5245,34365040
3/15/2016,36.346,36.6145,36.2385,36.4165,34419300
3/16/2016,36.3185,36.8735,36.2255,36.8045,32487400
3/17/2016,36.8225,37.1535,36.8,36.889,37216680
3/18/2016,37.093,37.1,36.5915,36.88,59614180
3/21/2016,36.825,37.125,36.6758,37.1045,36730060
3/22/2016,36.873,37.25,36.873,37.0375,25394980
3/23/2016,37.118,37.286,36.8075,36.903,28641980
3/24/2016,36.6005,36.8874,36.55,36.765,31897820
3/28/2016,36.8395,36.9495,36.625,36.6765,26026540
3/29/2016,36.7295,37.3625,36.438,37.2385,38075160
3/30/2016,37.505,37.894,37.437,37.5265,35648540
3/31/2016,37.4625,37.5425,37.047,37.2475,34375960
4/1/2016,36.93,37.517,36.85,37.4955,31534900
4/4/2016,37.503,37.64,37.1215,37.2645,22687800
4/5/2016,36.9,37.14,36.7685,36.89,22645880
4/6/2016,36.7885,37.312,36.778,37.2845,21074260
4/7/2016,37.2685,37.35,36.814,37.014,29063700
4/8/2016,37.1985,37.2725,36.7775,36.9575,25815740
4/11/2016,37.151,37.25,36.8025,36.805,24401760
4/12/2016,36.9,37.1915,36.5505,37.1545,27059840
4/13/2016,37.458,37.719,37.2131,37.586,34152820
4/14/2016,37.7005,37.8655,37.6353,37.66,22705420
4/15/2016,37.699,38.05,37.6347,37.95,36186640
4/18/2016,38.023,38.4025,37.865,38.3305,31176960
4/19/2016,38.4755,38.495,37.4665,37.6965,40610520
4/20/2016,37.9,37.9066,37.5005,37.6335,30584340
4/21/2016,37.769,38.0225,37.4775,37.957,61209800
4/22/2016,36.315,36.806,35.6805,35.9385,119038760
4/25/2016,35.805,36.1965,35.7795,36.1575,39183580
4/26/2016,36.271,36.2883,35.1513,35.407,54891740
4/27/2016,35.3645,35.449,34.6183,35.292,61971740
4/28/2016,35.413,35.7085,34.4775,34.551,57345100
4/29/2016,34.535,34.881,34.45,34.6505,49753460
5/2/2016,34.8815,35.032,34.55,34.9105,32905300
5/3/2016,34.8435,34.892,34.6,34.618,30875700
5/4/2016,34.5245,34.9875,34.4505,34.785,33870500
5/5/2016,34.885,35.116,34.786,35.0715,33670140
5/6/2016,34.919,35.593,34.9053,35.556,36585820
5/9/2016,35.6,35.9355,35.5,35.645,30205780
5/10/2016,35.8375,36.175,35.786,36.159,31391820
5/11/2016,36.1705,36.224,35.64,35.7645,33841260
5/12/2016,35.853,35.9625,35.45,35.6655,27226640
5/13/2016,35.5965,35.8331,35.463,35.5415,26289980
5/16/2016,35.4565,35.924,35.2825,35.8245,26341380
5/17/2016,35.7995,36.076,35.2055,35.3115,40024500
5/18/2016,35.1835,35.58,35.0315,35.3315,35336720
5/19/2016,35.118,35.3,34.84,35.016,33404680
5/20/2016,35.081,35.729,35.026,35.487,36567740
5/23/2016,35.3265,35.5739,35.209,35.212,26613840
5/24/2016,35.343,36.0485,35.343,36.0045,38589340
5/25/2016,36.038,36.3755,35.9852,36.2635,32651280
5/26/2016,36.1435,36.4165,36.014,36.206,31525720
5/27/2016,36.2005,36.6968,36.2,36.633,39499240
5/31/2016,36.587,36.9865,36.563,36.786,42590900
6/1/2016,36.7265,36.8605,36.533,36.7075,25071860
6/2/2016,36.625,36.651,36.2085,36.52,26836140
6/3/2016,36.4635,36.4745,36.028,36.117,24525060
6/6/2016,36.2455,36.2455,35.7305,35.8275,31321180
6/7/2016,35.992,36.099,35.8275,35.8325,26735080
6/8/2016,36.198,36.4285,36.029,36.414,31674020
6/9/2016,36.1435,36.477,36.1168,36.429,19778280
6/10/2016,35.9735,36.2945,35.8215,35.9705,24328860
6/13/2016,35.8255,36.272,35.8255,35.918,25178600
6/14/2016,35.824,36.1235,35.656,35.9135,26121300
6/15/2016,35.95,36.149,35.8655,35.946,24290340
6/16/2016,35.7455,35.8325,35.163,35.518,39649420
6/17/2016,35.4325,35.441,34.4226,34.586,68047140
6/20/2016,34.9385,35.124,34.6705,34.6855,41650760
6/21/2016,34.92,35.1385,34.6005,34.797,29312680
6/22/2016,34.953,35.043,34.6541,34.873,23686360
6/23/2016,34.8725,35.0975,34.35,35.0935,43428300
6/24/2016,33.7585,34.47,33.6725,33.761,88980440
6/27/2016,33.55,33.615,33.1642,33.413,52821700
6/28/2016,33.9485,34.0165,33.65,34.002,43475240
6/29/2016,34.15,34.3715,34.0705,34.2055,38651220
6/30/2016,34.2735,34.616,34.1825,34.605,31954280
7/1/2016,34.61,35.0325,34.6065,34.9605,26894200
7/5/2016,34.803,34.847,34.444,34.7245,29252320
7/6/2016,34.499,35.084,34.4545,34.8885,28238500
7/7/2016,34.904,34.91,34.4108,34.768,26084000
7/8/2016,34.975,35.2855,34.8218,35.2815,31503320
7/11/2016,35.4025,35.8255,35.362,35.7545,22235240
7/12/2016,35.956,36.147,35.7955,36.032,26738420
7/13/2016,36.181,36.2,35.8425,35.849,18717520
7/14/2016,36.079,36.1105,35.9015,36.0475,19003860
7/15/2016,36.2865,36.287,35.9528,35.9925,25586780
7/18/2016,36.1355,36.8065,36.0595,36.689,25909520
7/19/2016,36.4945,36.8495,36.45,36.848,24549720
7/20/2016,36.8665,37.1065,36.855,37.0595,25793420
7/21/2016,37.018,37.0845,36.7916,36.9315,20526120
7/22/2016,37.093,37.162,36.828,37.137,25196460
7/25/2016,37.0335,37.1305,36.875,36.9885,20648640
7/26/2016,36.952,37.0845,36.7135,36.921,23734760
7/27/2016,36.914,37.223,36.85,37.0885,30250340
7/28/2016,37.352,37.4325,36.965,37.2955,70603380
7/29/2016,38.6355,38.9275,38.3385,38.4395,76829640
8/1/2016,38.0545,39.0215,38.0545,38.644,54009400
8/2/2016,38.4345,38.792,38.3925,38.5535,35690500
8/3/2016,38.359,38.6605,38.341,38.659,25748420
8/4/2016,38.611,38.7035,38.4398,38.5805,22805080
8/5/2016,38.689,39.152,38.617,39.111,36024100
8/8/2016,39.1,39.1315,38.9046,39.088,22157140
8/9/2016,39.055,39.447,39.0285,39.213,26377880
8/10/2016,39.1875,39.3406,39.1389,39.234,15727260
8/11/2016,39.25,39.4875,39.1485,39.2425,19502260
8/12/2016,39.075,39.1698,39.02,39.161,14809960
8/15/2016,39.1875,39.3745,39.0055,39.122,18763720
8/16/2016,39.015,39.049,38.6722,38.857,20560940
8/17/2016,38.866,39.0405,38.6765,38.9955,18484520
8/18/2016,39.0005,39.143,38.85,38.875,14388580
8/19/2016,38.75,38.855,38.6565,38.771,17230920
8/22/2016,38.6635,38.727,38.5025,38.6075,19027240
8/23/2016,38.774,38.822,38.5893,38.604,18564640
8/24/2016,38.529,38.725,38.3535,38.482,21439980
8/25/2016,38.35,38.5945,38.1592,38.4705,18537660
8/26/2016,38.45,38.804,38.2925,38.477,23333620
8/29/2016,38.437,38.7495,38.3308,38.6075,16951300
8/30/2016,38.4665,38.7233,38.342,38.4545,22600580
8/31/2016,38.3505,38.4545,38.269,38.3525,24971120
9/1/2016,38.4625,38.551,38.215,38.439,18502620
9/2/2016,38.6505,38.696,38.4205,38.573,21453160
9/6/2016,38.6725,39.1,38.55,39.004,28856440
9/7/2016,39,39.1365,38.81,39.0175,17880420
9/8/2016,38.9295,39.0175,38.679,38.766,25405280
9/9/2016,38.505,38.6623,37.983,37.983,37709920
9/12/2016,37.7565,38.5145,37.7,38.451,26219720
9/13/2016,38.224,38.311,37.79,37.9845,27900920
9/14/2016,37.9805,38.384,37.9555,38.1245,21889800
9/15/2016,38.1445,38.69,37.998,38.588,26935020
9/16/2016,38.4875,38.4875,38.233,38.444,40986760
9/19/2016,38.621,38.7,38.222,38.285,23456480
9/20/2016,38.45,38.6665,38.4265,38.5705,19572620
9/21/2016,38.633,38.858,38.4151,38.811,23356200
9/22/2016,39,39.4925,38.922,39.3605,29724460
9/23/2016,39.3295,39.4465,39.2075,39.345,28238740
9/26/2016,39.137,39.137,38.6535,38.7105,30664120
9/27/2016,38.775,39.2995,38.7154,39.1505,23064940
9/28/2016,38.8925,39.0905,38.7485,39.078,22196680
9/29/2016,39.072,39.29,38.7116,38.7505,26294920
9/30/2016,38.8165,39.047,38.7045,38.8645,31706660
10/3/2016,38.7125,38.8033,38.475,38.628,25576420
10/4/2016,38.8015,38.9355,38.6445,38.8215,24027000
10/5/2016,38.9655,39.1035,38.7825,38.8235,29223020
10/6/2016,38.95,39.024,38.777,38.843,21413840
10/7/2016,38.983,38.983,38.5375,38.754,18663160
10/10/2016,38.8855,39.469,38.7935,39.297,23498460
10/11/2016,39.333,39.614,39.029,39.1535,27449220
10/12/2016,39.188,39.4065,39.103,39.307,18748700
10/13/2016,39.061,39.061,38.65,38.9095,27305540
10/14/2016,39.0825,39.1975,38.8,38.9265,17049740
10/17/2016,38.99,39.2925,38.875,38.998,21859460
10/18/2016,39.3925,40.0805,39.2783,39.763,41138060
10/19/2016,39.943,40.2315,39.8818,40.078,35335960
10/20/2016,40.165,40.1985,39.8015,39.8485,35150560
10/21/2016,39.75,39.975,39.7,39.9685,25323620
10/24/2016,40.245,40.759,40.241,40.6555,33950280
10/25/2016,40.834,40.834,40.257,40.3835,31528080
10/26/2016,40.317,40.349,39.816,39.9535,32954660
10/27/2016,40.05,40.1745,39.575,39.7675,54984420
10/28/2016,40.4175,40.7745,39.6795,39.7685,85398040
10/31/2016,39.7735,39.843,39.2,39.227,48545680
11/1/2016,39.1445,39.4745,38.777,39.1805,48127120
11/2/2016,38.91,39.0825,38.1725,38.435,38368280
11/3/2016,38.3625,38.4975,37.9515,38.1065,38863500
11/4/2016,37.533,38.518,37.5281,38.101,42696240
11/7/2016,38.725,39.2595,38.6275,39.126,31701400
11/8/2016,39.17,39.7817,39.0095,39.5255,27337460
11/9/2016,38.997,39.5613,38.5835,39.2655,52142420
11/10/2016,39.5585,39.5585,37.609,38.128,94903660
11/11/2016,37.827,38.039,37.519,37.701,48636300
11/14/2016,37.78,37.8925,36.377,36.804,73087700
11/15/2016,37.3485,38.2208,37.3485,37.9245,47680020
11/16/2016,37.76,38.318,37.5255,38.224,29451880
11/17/2016,38.346,38.635,38.2115,38.5615,26080960
11/18/2016,38.5685,38.75,38,38.027,30942900
11/21/2016,38.1305,38.485,38.03,38.46,26612780
11/22/2016,38.6315,38.848,38.35,38.4135,31862160
11/23/2016,38.3865,38.4141,37.7625,38.0495,29568340
11/25/2016,38.213,38.25,38.026,38.084,11748420
11/28/2016,38,38.9765,37.99,38.412,43763020
11/29/2016,38.5765,38.925,38.412,38.542,32332360
11/30/2016,38.5035,38.6495,37.7415,37.902,47857800
12/1/2016,37.872,37.9925,36.8512,37.396,60358940
12/2/2016,37.2295,37.7,37.155,37.525,29049680
12/5/2016,37.8855,38.195,37.645,38.126,27884460
12/6/2016,38.2365,38.4415,37.867,37.9555,33813780
12/7/2016,38.05,38.568,37.79,38.5595,35219320
12/8/2016,38.624,38.909,38.3615,38.821,29761180
12/9/2016,39,39.4715,38.9511,39.4645,36438280
12/12/2016,39.252,39.5625,39.2178,39.4635,42082340
12/13/2016,39.695,40.219,39.667,39.805,42904180
12/14/2016,39.87,40.2,39.7005,39.8535,34083000
12/15/2016,39.867,40.15,39.646,39.8925,32529980
12/16/2016,40.02,40.0428,39.5145,39.54,48875920
12/19/2016,39.511,39.883,39.3135,39.71,24641740
12/20/2016,39.838,39.9325,39.6635,39.821,19020280
12/21/2016,39.792,39.8338,39.355,39.728,24226920
12/22/2016,39.618,39.666,39.429,39.563,19443380
12/23/2016,39.545,39.637,39.364,39.4955,12478880
12/27/2016,39.534,39.893,39.3829,39.5775,15786420
12/28/2016,39.685,39.7115,39.16,39.2525,23076480
12/29/2016,39.1665,39.2965,38.946,39.1395,14885440
12/30/2016,39.1375,39.139,38.5205,38.591,35399000
1/3/2017,38.9405,39.4815,38.79,39.307,33145360
1/4/2017,39.418,39.567,39.158,39.345,21459160
1/5/2017,39.304,39.724,39.251,39.701,26703340
1/6/2017,39.763,40.395,39.6102,40.3075,32803400
1/9/2017,40.32,40.4983,40.1415,40.3325,25492900
1/10/2017,40.393,40.4565,40.1755,40.2395,23535600
1/11/2017,40.25,40.4075,40.0685,40.3955,21318720
1/12/2017,40.357,40.3695,39.9585,40.318,27061140
1/13/2017,40.374,40.5612,40.3345,40.394,21984300
1/17/2017,40.354,40.357,40.0185,40.2305,27242300
1/18/2017,40.2905,40.3103,40.0495,40.3035,25888140
1/19/2017,40.256,40.474,40.09,40.1088,18386500
1/20/2017,40.3455,40.3455,40.0845,40.251,33400900
1/23/2017,40.3625,41.0435,40.187,40.9655,39272560
1/24/2017,41.115,41.295,40.8911,41.1935,29480200
1/25/2017,41.481,41.7885,41.253,41.7835,32546080
1/26/2017,41.8905,41.9,41.3505,41.6075,59477820
1/27/2017,41.7355,42.0975,41.022,41.1655,59315420
1/30/2017,40.733,40.792,39.99,40.116,64931460
1/31/2017,39.843,40.0625,39.526,39.8395,43211120
2/1/2017,39.984,40.0595,39.5595,39.7848,40594880
2/2/2017,39.69,40.135,39.6,39.9265,30642760
2/3/2017,40.1495,40.3,40.0185,40.0745,29268960
2/6/2017,39.985,40.0835,39.7625,40.067,23689660
2/7/2017,40.1995,40.525,40.089,40.3485,24824420
2/8/2017,40.35,40.592,40.1595,40.419,23119800
2/9/2017,40.4755,40.533,40.227,40.478,19807820
2/10/2017,40.585,40.7625,40.489,40.6835,22699520
2/13/2017,40.8,41.048,40.7745,40.962,24266480
2/14/2017,40.95,41.15,40.8,41.0225,21094640
2/15/2017,40.968,41.15,40.9235,40.949,26272340
2/16/2017,40.9965,41.22,40.949,41.208,25752520
2/17/2017,41.151,41.4035,41.0828,41.4035,32220780
2/21/2017,41.433,41.6725,41.4175,41.583,25246740
2/22/2017,41.433,41.6625,41.432,41.538,19744960
2/23/2017,41.506,41.623,41.144,41.5665,29455420
2/24/2017,41.3865,41.45,41.21,41.432,27844040
2/27/2017,41.2275,41.525,41.2,41.464,22029320
2/28/2017,41.2805,41.427,41.01,41.1605,45215380
3/1/2017,41.4425,41.8128,41.363,41.762,29930800
3/2/2017,41.6925,41.7255,41.482,41.5315,18849520
3/3/2017,41.528,41.568,41.2876,41.454,17927560
3/6/2017,41.3475,41.444,41.12,41.389,22180740
3/7/2017,41.37,41.6705,41.326,41.5955,20752600
3/8/2017,41.6755,41.9075,41.5895,41.7685,19795460
3/9/2017,41.8,42.1,41.7105,41.934,25230340
3/10/2017,42.164,42.2455,41.975,42.1625,34080480
3/13/2017,42.2,42.4343,42.1625,42.277,24472940
3/14/2017,42.182,42.362,42.04,42.281,15603960
3/15/2017,42.3795,42.4315,42.0385,42.36,27629480
3/16/2017,42.4515,42.5425,42.3065,42.439,19551200
3/17/2017,42.5805,42.67,42.3555,42.606,34329420
3/20/2017,42.5005,42.511,42.2575,42.42,24630420
3/21/2017,42.57,42.675,41.451,41.523,49269680
3/22/2017,41.5955,41.7775,41.359,41.4795,28029300
3/23/2017,41.05,41.1285,40.6129,40.879,69741120
3/24/2017,41.004,41.0965,40.4445,40.7215,39620120
3/27/2017,40.3475,41.0815,40.1685,40.9755,37899800
3/28/2017,41.0205,41.2995,40.7014,41.046,32410840
3/29/2017,41.25,41.6383,41.119,41.5705,35726420
3/30/2017,41.675,41.684,41.45,41.575,21106780
3/31/2017,41.4485,41.582,41.3695,41.478,28037860
4/3/2017,41.461,42.0425,41.461,41.9275,33430060
4/4/2017,41.568,41.759,41.4518,41.7285,20907260
4/5/2017,41.7755,42.1225,41.536,41.5705,31106560
4/6/2017,41.62,41.8195,41.323,41.394,25088660
4/7/2017,41.398,41.4243,41.0256,41.2335,21133840
4/10/2017,41.2695,41.4675,41.1885,41.2365,19578100
4/11/2017,41.2355,41.3713,40.851,41.1675,21594640
4/12/2017,41.0965,41.333,41.051,41.216,18009600
4/13/2017,41.107,41.319,41.072,41.178,22447240
4/17/2017,41.2505,41.8875,41.2235,41.8585,17900300
4/18/2017,41.711,41.9465,41.6355,41.841,16734440
4/19/2017,41.9895,42.111,41.8145,41.9105,19086600
4/20/2017,42.072,42.26,41.966,42.0825,19180620
4/21/2017,42.144,42.194,42.03,42.1595,26471660
4/24/2017,42.56,43.1725,42.493,43.138,27431620
4/25/2017,43.25,43.75,43.1405,43.615,33439440
4/26/2017,43.7115,43.8025,43.3874,43.5865,24743340
4/27/2017,43.68,43.77,43.519,43.7125,40536320
4/28/2017,45.533,45.8425,45.2885,45.298,65525100
5/1/2017,45.097,45.784,45.0725,45.6285,42319860
5/2/2017,45.481,46.0385,45.4726,45.822,31744380
5/3/2017,45.743,46.405,45.6271,46.352,29990640
5/4/2017,46.3035,46.7965,46.2295,46.583,28442880
5/5/2017,46.677,46.745,46.26,46.3565,38225500
5/8/2017,46.306,46.8463,46.263,46.715,26596500
5/9/2017,46.8475,46.875,46.4765,46.6085,31636180
5/10/2017,46.599,46.6,46.258,46.439,23478500
5/11/2017,46.266,46.6265,46.1515,46.53,16707720
5/12/2017,46.5765,46.672,46.3925,46.611,21012020
5/15/2017,46.6475,46.9125,46.467,46.854,22169920
5/16/2017,47,47.1555,46.879,47.15,19389580
5/17/2017,46.7835,46.9666,45.907,45.981,47241440
5/18/2017,46.05,46.6585,45.9375,46.512,31937940
5/19/2017,46.5735,46.8878,46.55,46.7005,27860480
5/22/2017,46.75,47.0941,46.75,47.093,22407700
5/23/2017,47.396,47.5733,47.1288,47.441,25416340
5/24/2017,47.649,47.7545,47.475,47.748,20683980
5/25/2017,47.8665,48.6315,47.7735,48.477,33209480
5/26/2017,48.485,48.749,48.2515,48.5735,25040200
5/30/2017,48.5155,48.81,48.4745,48.794,29333080
5/31/2017,48.751,48.9635,48.009,48.243,48961340
6/1/2017,48.4475,48.575,48.0005,48.3475,28209160
6/2/2017,48.473,48.794,48.3,48.78,35019100
6/5/2017,48.8275,49.3455,48.755,49.184,25042120
6/6/2017,49.158,49.4125,48.757,48.8285,36292480
6/7/2017,48.9825,49.2075,48.7885,49.054,29077480
6/8/2017,49.1175,49.2285,48.86,49.1705,29638320
6/9/2017,49.225,49.225,46.7815,47.4915,66187780
6/12/2017,46.978,47.4678,45.7616,47.145,75270580
6/13/2017,47.5955,47.999,47.2045,47.67,40266740
6/14/2017,47.996,48.0575,47.1125,47.538,29794300
6/15/2017,46.6985,47.167,46.222,47.1155,42661000
6/16/2017,47,47.102,46.5798,46.989,61894220
6/19/2017,47.498,47.9995,47.4525,47.8685,30666720
6/20/2017,47.876,48.081,47.5005,47.5315,22519800
6/21/2017,47.682,48.005,47.538,47.9725,24044660
6/22/2017,47.935,48.036,47.7275,47.8545,18839160
6/23/2017,47.8415,48.3,47.71,48.2795,30557120
6/26/2017,48.495,48.6655,47.5395,47.6135,31967100
6/27/2017,47.123,47.4145,46.3425,46.3665,51598600
6/28/2017,46.45,47.1375,45.8,47.0245,54428120
6/29/2017,46.496,46.563,45.531,45.8895,65983520
6/30/2017,46.3025,46.3025,45.4155,45.4365,41804520
7/3/2017,45.609,45.697,44.7395,44.935,34203780
7/5/2017,45.088,45.7255,44.925,45.5855,36277680
7/6/2017,45.206,45.7472,44.985,45.3345,28490060
7/7/2017,45.4425,46.077,45.4425,45.9295,32755700
7/10/2017,46.0885,46.519,45.9795,46.44,23856500
7/11/2017,46.477,46.5715,46.1,46.5045,22264700
7/12/2017,46.934,47.315,46.7235,47.1915,30642880
7/13/2017,47.3145,47.7225,47.1505,47.358,25893740
7/14/2017,47.6,47.8455,47.4003,47.7995,21075480
7/17/2017,47.85,48.037,47.462,47.671,23310740
7/18/2017,47.65,48.402,47.53,48.27,23079280
7/19/2017,48.392,48.652,48.2015,48.5445,24490800
7/20/2017,48.75,48.795,48.0755,48.4075,32489260
7/21/2017,48.1125,48.6615,48.0075,48.646,34220000
7/24/2017,48.611,49.31,48.5385,49.017,64966940
7/25/2017,47.6905,47.985,47.27,47.535,93219580
7/26/2017,47.734,47.75,47.1139,47.39,41765120
7/27/2017,47.589,47.589,46,46.7045,64259920
7/28/2017,46.47,47.1915,46.375,47.0765,36927020
7/31/2017,47.0945,47.1795,46.302,46.525,39401900
8/1/2017,46.619,46.8724,46.463,46.5415,25554680
8/2/2017,46.4305,46.63,45.834,46.5195,36488960
8/3/2017,46.517,46.612,46.112,46.1825,24050240
8/4/2017,46.3375,46.5153,46.1515,46.398,21645340
8/7/2017,46.453,46.585,46.325,46.468,20644780
8/8/2017,46.3545,46.7907,46.2805,46.3395,21231580
8/9/2017,46.0305,46.299,45.8625,46.145,23841620
8/10/2017,45.8775,45.963,45.3065,45.362,36479340
8/11/2017,45.3985,45.889,45.279,45.7195,24135640
8/14/2017,46.1265,46.2334,45.9095,46.1335,21290600
8/15/2017,46.2115,46.3275,45.991,46.111,17667380
8/16/2017,46.2645,46.635,46.1723,46.348,20134220
8/17/2017,46.289,46.343,45.549,45.549,25544760
8/18/2017,45.5155,45.7638,45.3577,45.5335,26853780
8/21/2017,45.5,45.65,45.17,45.333,18868820
8/22/2017,45.636,46.293,45.5738,46.2345,23334740
8/23/2017,46.0965,46.4965,45.968,46.35,21804960
8/24/2017,46.433,46.542,45.775,46.064,25406120
8/25/2017,46.1745,46.2778,45.775,45.7945,21067520
8/28/2017,45.8,45.9623,45.5935,45.6905,21729680
8/29/2017,45.255,46.1665,45.25,46.0645,23711280
8/30/2017,46.0025,46.541,45.9825,46.4785,26024500
8/31/2017,46.588,47.099,46.588,46.9665,31651580
9/1/2017,47.0565,47.124,46.7575,46.867,18947480
9/5/2017,46.654,46.85,46.098,46.4225,26965840
9/6/2017,46.5075,46.5458,45.9635,46.3905,30553000
9/7/2017,46.5865,46.8205,46.181,46.7975,24254860
9/8/2017,46.8245,46.8495,46.244,46.325,20230760
9/11/2017,46.7125,46.919,46.346,46.454,25339820
9/12/2017,46.6295,46.674,46.1931,46.6035,22687940
9/13/2017,46.533,46.8625,46.493,46.7545,22052620
9/14/2017,46.5625,46.6385,46.2,46.2555,27952880
9/15/2017,46.233,46.3245,45.818,46.0145,50108600
9/18/2017,46.0005,46.104,45.53,45.75,26138440
9/19/2017,45.871,46.121,45.6275,46.0905,18733080
9/20/2017,46.149,46.694,46.1,46.579,33395260
9/21/2017,46.65,46.8265,46.1915,46.6225,25812140
9/22/2017,46.3875,46.7365,46.324,46.4265,21054080
9/25/2017,46.2725,46.32,45.485,46.0485,37136440
9/26/2017,46.186,46.541,46.057,46.243,33337220
9/27/2017,46.387,47.495,46.387,47.2245,44788820
9/28/2017,47.068,47.5345,47.0275,47.475,20406240
9/29/2017,47.6,47.9893,47.5755,47.9555,31619880
10/2/2017,47.999,48.127,47.392,47.6635,25668880
10/3/2017,47.7,47.9,47.457,47.8895,17766920
10/4/2017,47.85,48.0195,47.5345,47.584,19047820
10/5/2017,47.7745,48.5455,47.759,48.498,24276320
10/6/2017,48.335,48.973,48.168,48.9445,23477640
10/9/2017,49,49.2713,48.8055,48.85,17827100
10/10/2017,49,49.0785,48.304,48.63,19367240
10/11/2017,48.686,49.5355,48.6125,49.4625,33865480
10/12/2017,49.3725,49.706,49.25,49.3915,25255860
10/13/2017,49.6,49.8605,49.45,49.484,23395540
10/16/2017,49.605,49.6953,49.2,49.6,18210860
10/17/2017,49.5145,49.822,49.4295,49.609,25803720
10/18/2017,49.5885,49.836,49.3487,49.6405,21151620
10/19/2017,49.3,49.444,48.9195,49.2225,26271500
10/20/2017,49.472,49.55,49.229,49.41,23663720
10/23/2017,49.476,49.476,48.306,48.4225,29568960
10/24/2017,48.5,48.6115,48.05,48.527,24243060
10/25/2017,48.4185,48.8045,48.026,48.6665,24225240
10/26/2017,49,49.38,48.61,48.628,40842980
10/27/2017,50.4595,52.4195,50.41,50.9635,103353780
10/30/2017,50.7,51.2485,50.375,50.8555,41701240
10/31/2017,50.761,51.2,50.521,50.832,26627820
11/1/2017,50.8605,51.4835,50.8475,51.275,27468880
11/2/2017,51.088,51.4045,50.6505,51.279,20979400
11/3/2017,51.1055,51.6325,51.0155,51.624,21527000
11/6/2017,51.4495,51.7435,51.25,51.295,22503700
11/7/2017,51.3635,51.6985,51.2565,51.6665,22246620
11/8/2017,51.526,52.176,51.4225,51.9925,18924200
11/9/2017,51.6995,51.6995,50.9835,51.563,24849300
11/10/2017,51.323,51.538,51.264,51.4035,14413520
11/13/2017,51.171,51.579,51.1285,51.2875,17715580
11/14/2017,51.1295,51.3405,50.7075,51.3,19184440
11/15/2017,50.9605,51.2045,50.771,51.0455,17079840
11/16/2017,51.126,51.796,51.126,51.625,22593760
11/17/2017,51.7005,51.721,50.8875,50.9545,27941280
11/20/2017,51.013,51.1305,50.875,50.919,19069400
11/21/2017,51.1655,51.7555,51.133,51.7245,21939980
11/22/2017,51.75,51.9855,51.5715,51.798,14937560
11/24/2017,51.7935,52.159,51.75,52.0305,10739920
11/27/2017,52,52.773,51.922,52.7105,26157620
11/28/2017,52.7545,53.119,52,52.3705,28487880
11/29/2017,52.134,52.204,50.7825,51.083,49188520
11/30/2017,51.1185,51.4245,50.75,51.0705,34480620
12/1/2017,50.79,51.1245,50.101,50.5085,38191320
12/4/2017,50.633,50.805,49.7785,49.934,38128780
12/5/2017,49.797,51.0305,49.414,50.2575,41346360
12/6/2017,50.075,51.2485,50.057,50.919,25439280
12/7/2017,51.0215,51.712,50.9035,51.5465,29164840
12/8/2017,51.8745,52.1025,51.626,51.8525,25815480
12/11/2017,51.775,52.19,51.6025,52.055,23856760
12/12/2017,51.9815,52.5155,51.6845,52.024,25593180
12/13/2017,52.306,52.333,51.919,52.0305,25653540
12/14/2017,52.25,52.925,52.1555,52.4575,31176700
12/15/2017,52.7305,53.381,52.475,53.2095,65518620
12/18/2017,53.304,53.9245,53.1,53.857,31091040
12/19/2017,53.76,53.842,53.1775,53.534,26774500
12/20/2017,53.589,53.669,53.076,53.2475,25371640
12/21/2017,53.2475,53.4665,53.0895,53.1815,19914060
12/22/2017,53.0555,53.21,52.972,53.006,15101900
12/26/2017,52.9035,53.006,52.51,52.837,15224740
12/27/2017,52.8695,52.9185,52.4025,52.4685,25438220
12/28/2017,52.58,52.7375,52.2385,52.407,16742420
12/29/2017,52.336,52.485,52.245,52.32,17750220
1/2/2018,52.417,53.347,52.2615,53.25,24751280
1/3/2018,53.2155,54.3145,53.1605,54.124,28603400
1/4/2018,54.4,54.6785,54.2,54.32,20092100
1/5/2018,54.7,55.2125,54.6,55.1115,25582460
1/8/2018,55.1115,55.5635,55.081,55.347,20952060
1/9/2018,55.47,55.5285,55.0615,55.313,18050820
1/10/2018,54.855,55.23,54.8055,55.1305,20855860
1/11/2018,55.315,55.3265,54.9795,55.276,19565840
1/12/2018,55.1205,56.2145,55.0575,56.113,34410660
1/16/2018,56.6255,56.9955,55.8915,56.088,31505220
1/17/2018,56.311,56.63,55.8505,56.599,24052780
1/18/2018,56.5705,56.6255,55.875,56.4895,23964680
1/19/2018,56.5915,56.893,56.415,56.8755,35564580
1/22/2018,56.8745,57.994,56.7555,57.7905,32359500
1/23/2018,57.9925,58.5815,57.9375,58.4985,26661120
1/24/2018,58.8665,58.993,58.0525,58.212,28332500
1/25/2018,58.6265,58.797,58.138,58.5185,29610800
1/26/2018,58.754,58.792,57.9055,58.792,40375100
1/29/2018,58.824,59.3445,58.599,58.779,27578260
1/30/2018,58.3915,58.826,58.176,58.1845,31126920
